,Unnamed: 0,id,place_name,address_name,road_address_name,phone,category_group_name,category_name,place_url,naver_keyword,naver_map_url
573,33,2060053572,스타벅스 가재울뉴타운점,서울 서대문구 남가좌동 385,서울 서대문구 가재울미래로 2,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/2060053572,스타벅스 가재울뉴타운점,https://m.place.naver.com/restaurant/1743688927
575,35,143734770,스타벅스 홍제역점,서울 서대문구 홍제동 301-19,서울 서대문구 통일로 451,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/143734770,스타벅스 홍제역점,https://m.place.naver.com/restaurant/541677107
576,36,685757963,롤리홀리,서울 서대문구 홍제동 307-12,서울 서대문구 통일로39길 43,070-7773-2194,카페,음식점 > 카페,http://place.map.kakao.com/685757963,롤리홀리,https://m.place.naver.com/restaurant/1395411968
577,37,725420477,스타벅스 이대R점,서울 서대문구 대현동 54-4,서울 서대문구 이화여대길 34,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/725420477,스타벅스 이대R점,https://m.place.naver.com/restaurant/1195904847
578,38,1199276033,벤치커피스튜디오,서울 서대문구 대현동 104-18,서울 서대문구 연세로2마길 14,02-365-5999,카페,음식점 > 카페,http://place.map.kakao.com/1199276033,벤치커피스튜디오,https://m.place.naver.com/restaurant/1053431120
579,39,27494928,꽃피다이화다방,서울 서대문구 대현동 37-1,서울 서대문구 이화여대길 75,02-313-1905,카페,음식점 > 카페,http://place.map.kakao.com/27494928,꽃피다이화다방,https://m.place.naver.com/restaurant/36639958
580,40,473697180,연희대공원,서울 서대문구 연희동 273-9,서울 서대문구 연희로11가길 42,,카페,음식점 > 카페 > 테마카페,http://place.map.kakao.com/473697180,연희대공원,https://m.place.naver.com/restaurant/1341018980
581,41,458225000,스타벅스 북가좌DT점,서울 서대문구 북가좌동 309-16,서울 서대문구 응암로 85,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/458225000,스타벅스 북가좌DT점,https://m.place.naver.com/restaurant/1748513063
582,42,1662439887,로네펠트 서대문점,서울 서대문구 충정로2가 78,서울 서대문구 충정로 71-5,02-313-1823,카페,음식점 > 카페,http://place.map.kakao.com/1662439887,로네펠트 서대문점,https://m.place.naver.com/restaurant/497790303
583,43,1432966034,스타벅스 연희동점,서울 서대문구 연희동 188-2,서울 서대문구 연희로 97,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/1432966034,스타벅스 연희동점,https://m.place.naver.com/restaurant/881841799
584,44,2020240735,포티드,서울 서대문구 창천동 5-58,서울 서대문구 명물길 36-3,070-7543-6627,카페,음식점 > 카페,http://place.map.kakao.com/2020240735,포티드,https://m.place.naver.com/restaurant/1946991741
585,0,1585571653,토즈모임센터 홍대점,서울 마포구 연남동 567-42,서울 마포구 연남로 13,02-336-0112,카페,"서비스,산업 > 전문대행 > 공간대여 > 모임공간 > 토즈모임센터",http://place.map.kakao.com/1585571653,토즈모임센터 홍대점,https://m.place.naver.com/restaurant/38291037
586,1,447132083,어반플랜트 합정,서울 마포구 합정동 363-28,서울 마포구 독막로4길 3,070-4192-0378,카페,음식점 > 카페,http://place.map.kakao.com/447132083,어반플랜트 합정,https://m.place.naver.com/restaurant/1593016664
587,2,24529429,프릳츠 도화점,서울 마포구 도화동 179-9,서울 마포구 새창로2길 17,02-3275-2045,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/24529429,프릳츠 도화점,https://m.place.naver.com/restaurant/35524251
588,3,26235884,피오니 홍대점,서울 마포구 서교동 395-78,서울 마포구 독막로7길 51,02-333-5325,카페,음식점 > 카페,http://place.map.kakao.com/26235884,피오니 홍대점,https://m.place.naver.com/restaurant/19866326
589,4,53292857,943킹스크로스,서울 마포구 서교동 369-1,서울 마포구 양화로16길 24,02-3144-2112,카페,음식점 > 카페,http://place.map.kakao.com/53292857,943킹스크로스,https://m.place.naver.com/restaurant/1883832743
590,5,1797970569,카페공명,서울 마포구 동교동 146-8,서울 마포구 연희로 11,070-8869-6304,카페,음식점 > 카페,http://place.map.kakao.com/1797970569,카페공명,https://m.place.naver.com/restaurant/1176845784
591,6,922091993,비파티세리 공덕점,서울 마포구 공덕동 105-67,서울 마포구 마포대로14길 4,02-702-1220,카페,음식점 > 카페,http://place.map.kakao.com/922091993,비파티세리 공덕점,https://m.place.naver.com/restaurant/1469875009
592,7,502958473,카페 레이어드 연남점,서울 마포구 연남동 223-20,서울 마포구 성미산로 161-4,,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/502958473,카페 레이어드 연남점,https://m.place.naver.com/restaurant/1500504643
593,8,12518512,앤트러사이트 합정점,서울 마포구 합정동 357-6,서울 마포구 토정로5길 10,02-336-7850,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/12518512,앤트러사이트 합정점,https://m.place.naver.com/restaurant/13316501
594,9,1513265709,포비 합정점,서울 마포구 합정동 426-18,서울 마포구 양화로3길 66,02-566-3861,카페,음식점 > 카페,http://place.map.kakao.com/1513265709,포비 합정점,https://m.place.naver.com/restaurant/713289996
595,10,657926243,앤트러사이트 서교점,서울 마포구 서교동 475-22,서울 마포구 월드컵로12길 11,02-336-7650,카페,음식점 > 카페,http://place.map.kakao.com/657926243,앤트러사이트 서교점,https://m.place.naver.com/restaurant/1088501208
596,11,26485620,오츠커피 마포점,서울 마포구 상수동 328-2,서울 마포구 독막로14길 32,070-7806-5542,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/26485620,오츠커피 마포점,https://m.place.naver.com/restaurant/35306735
597,12,966554753,땡스오트 연남점,서울 마포구 연남동 375-113,서울 마포구 성미산로23길 68,02-3144-0890,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/966554753,땡스오트 연남점,https://m.place.naver.com/restaurant/1435646824
598,13,27248379,테일러커피 서교점,서울 마포구 서교동 338-1,서울 마포구 와우산로27길 7,02-334-0355,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/27248379,테일러커피 서교점,https://m.place.naver.com/restaurant/35848993
600,15,1960387368,톤앤매너,서울 마포구 서교동 337-10,서울 마포구 와우산로29가길 13,02-332-8252,카페,음식점 > 카페,http://place.map.kakao.com/1960387368,톤앤매너,https://m.place.naver.com/restaurant/38643309
601,16,11553130,커피리브레 연남점,서울 마포구 연남동 227-38,서울 마포구 성미산로 200,02-334-0615,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/11553130,커피리브레 연남점,https://m.place.naver.com/restaurant/21856573
602,17,123575123,당인리책발전소,서울 마포구 서교동 475-26,서울 마포구 월드컵로14길 10-8,,카페,음식점 > 카페 > 테마카페 > 북카페,http://place.map.kakao.com/123575123,당인리책발전소,https://m.place.naver.com/restaurant/1464359219
603,18,24855092,빈브라더스 합정점,서울 마포구 합정동 368-3,서울 마포구 토정로 35-1,02-6012-2001,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/24855092,빈브라더스 합정점,https://m.place.naver.com/restaurant/35431552
604,19,1007372949,오랑지,서울 마포구 연남동 390-71,서울 마포구 동교로38길 13,,카페,음식점 > 카페,http://place.map.kakao.com/1007372949,오랑지,https://m.place.naver.com/restaurant/1771873244
605,20,26966842,콜린,서울 마포구 서교동 403-13,서울 마포구 어울마당로 45,02-3141-1119,카페,음식점 > 카페 > 테마카페,http://place.map.kakao.com/26966842,콜린,https://m.place.naver.com/restaurant/38276438
606,21,1922103551,샌드커피 논탄토,서울 마포구 동교동 153-14,서울 마포구 동교로 212-16,02-336-8020,카페,음식점 > 카페,http://place.map.kakao.com/1922103551,샌드커피 논탄토,https://m.place.naver.com/restaurant/1153040328
607,22,20808938,커피가게동경,서울 마포구 망원동 410-1,서울 마포구 망원로6길 21,070-4845-0619,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/20808938,커피가게동경,https://m.place.naver.com/restaurant/33152234
608,23,71785169,키쉬미뇽,서울 마포구 서교동 394-16,서울 마포구 양화로6길 35,02-333-3466,카페,음식점 > 카페,http://place.map.kakao.com/71785169,키쉬미뇽,https://m.place.naver.com/restaurant/1299351750
610,25,27481601,딥블루레이크,서울 마포구 망원동 411-12,서울 마포구 포은로6길 11,02-333-8532,카페,음식점 > 카페,http://place.map.kakao.com/27481601,딥블루레이크,https://m.place.naver.com/restaurant/37654332
611,26,1040119941,디벙크,서울 마포구 합정동 366-1,서울 마포구 성지1길 30,02-6930-5598,카페,음식점 > 카페,http://place.map.kakao.com/1040119941,디벙크,https://m.place.naver.com/restaurant/1141833339
612,27,27508963,테일러커피 연남1호점,서울 마포구 연남동 224-41,서울 마포구 성미산로 189,02-326-0355,카페,음식점 > 카페,http://place.map.kakao.com/27508963,테일러커피 연남1호점,https://m.place.naver.com/restaurant/37604020
613,28,320756645,딩가케이크,서울 마포구 연남동 252-18,서울 마포구 동교로29길 68,,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/320756645,딩가케이크,https://m.place.naver.com/restaurant/589999740
614,29,111850276,얼스어스,서울 마포구 연남동 239-49,서울 마포구 성미산로 150,,카페,음식점 > 카페,http://place.map.kakao.com/111850276,얼스어스,https://m.place.naver.com/restaurant/1775224468
615,30,1710643353,브런치가,서울 마포구 동교동 204-29,서울 마포구 월드컵북로4길 39,02-735-0263,카페,음식점 > 카페,http://place.map.kakao.com/1710643353,브런치가,https://m.place.naver.com/restaurant/34098350
616,31,10368349,땡스네이쳐,서울 마포구 서교동 486,서울 마포구 홍익로 10,02-332-7470,카페,음식점 > 카페,http://place.map.kakao.com/10368349,땡스네이쳐,https://m.place.naver.com/restaurant/21873454
617,32,500916307,작당모의,서울 마포구 연남동 381-15,서울 마포구 동교로32길 19,070-8838-3815,카페,음식점 > 카페,http://place.map.kakao.com/500916307,작당모의,https://m.place.naver.com/restaurant/1179910659
618,33,26966117,버터밀크,서울 마포구 창전동 6-131,서울 마포구 와우산로 130,,카페,음식점 > 카페,http://place.map.kakao.com/26966117,버터밀크,https://m.place.naver.com/restaurant/35958706
619,34,27494588,아이엠베이글 공덕점,서울 마포구 공덕동 476,서울 마포구 백범로 152,070-7718-2881,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/27494588,아이엠베이글 공덕점,https://m.place.naver.com/restaurant/37463455
620,35,15985522,이미커피,서울 마포구 동교동 201-10,서울 마포구 동교로25길 7,02-6368-5228,카페,음식점 > 카페,http://place.map.kakao.com/15985522,이미커피,https://m.place.naver.com/restaurant/1883924356
621,36,1178288045,콩카페 연남점,서울 마포구 연남동 223-114,서울 마포구 성미산로 161-14,070-4131-0333,카페,음식점 > 카페,http://place.map.kakao.com/1178288045,콩카페 연남점,https://m.place.naver.com/restaurant/1521760712
622,37,436951953,시루케이크,서울 마포구 합정동 355-8,서울 마포구 어울마당로1길 18,070-4177-7700,카페,음식점 > 카페 > 테마카페 > 떡카페,http://place.map.kakao.com/436951953,시루케이크,https://m.place.naver.com/restaurant/513246071
623,38,996972400,연남방앗간,서울 마포구 연남동 257-22,서울 마포구 동교로29길 34,,카페,음식점 > 카페,http://place.map.kakao.com/996972400,연남방앗간,https://m.place.naver.com/restaurant/1411081677
624,39,2082554607,밤부베이커리&브루잉,서울 마포구 합정동 386-11,서울 마포구 월드컵로5길 33-23,02-3144-0446,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/2082554607,밤부베이커리&브루잉,https://m.place.naver.com/restaurant/811550330
625,40,11933564,W카페,서울 마포구 동교동 200-18,서울 마포구 동교로25길 16,070-7818-7953,카페,음식점 > 카페,http://place.map.kakao.com/11933564,W카페,https://m.place.naver.com/restaurant/1182076823
626,41,24532689,허밍벨라,서울 마포구 서교동 395-199,서울 마포구 독막로7길 57,02-324-7050,카페,음식점 > 카페,http://place.map.kakao.com/24532689,허밍벨라,https://m.place.naver.com/restaurant/34922648
627,42,1419330175,모아새,서울 마포구 망원동 395-17,서울 마포구 포은로 71,0507-1304-5881,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1419330175,모아새,https://m.place.naver.com/restaurant/1028057366
629,44,975758911,카페스콘,서울 마포구 연남동 239-4,서울 마포구 성미산로 172,02-323-7076,카페,음식점 > 카페,http://place.map.kakao.com/975758911,카페스콘,https://m.place.naver.com/restaurant/1964985703
630,0,300323196,커피별녹색잔,서울 양천구 신정동 988-14,서울 양천구 목동로21길 26,02-2696-3337,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/300323196,커피별녹색잔,https://m.place.naver.com/restaurant/19535851
631,1,203376580,카페제하,서울 양천구 신정동 318-12,서울 양천구 목동동로 177,,카페,음식점 > 카페,http://place.map.kakao.com/203376580,카페제하,https://m.place.naver.com/restaurant/1456059128
632,2,333169963,더브라운 목동점,서울 양천구 목동 404-13,서울 양천구 오목로 354,,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/333169963,더브라운 목동점,https://m.place.naver.com/restaurant/128784409
633,3,26900383,스타벅스 신월ICDT점,서울 양천구 신월동 205-48,서울 양천구 남부순환로 430,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/26900383,스타벅스 신월ICDT점,https://m.place.naver.com/restaurant/36960746
634,4,1737262840,스타벅스 신정DT점,서울 양천구 신정동 981-15,서울 양천구 신월로 341,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/1737262840,스타벅스 신정DT점,https://m.place.naver.com/restaurant/1601643645
635,5,480014306,하니앤손스,서울 양천구 목동 404-5,서울 양천구 신목로2길 68,02-2651-8989,카페,음식점 > 카페,http://place.map.kakao.com/480014306,하니앤손스,https://m.place.naver.com/restaurant/1984355198
636,6,853330963,헬로방방 목동점,서울 양천구 신정동 1009-4,서울 양천구 신월로 387,02-2696-8034,카페,음식점 > 카페 > 테마카페 > 키즈카페,http://place.map.kakao.com/853330963,헬로방방 목동점,https://m.place.naver.com/restaurant/1350782305
637,7,26909836,스타벅스 오목교역점,서울 양천구 목동 404-13,서울 양천구 오목로 354,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/26909836,스타벅스 오목교역점,https://m.place.naver.com/restaurant/37000879
639,9,1457114935,아모르버터,서울 양천구 신정동 998-15,서울 양천구 오목로48길 20-1,02-2601-9739,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1457114935,아모르버터,https://m.place.naver.com/restaurant/402056223
640,10,1387417961,파티세리소나 2호점,서울 양천구 신정동 89-16,서울 양천구 신목로12길 8,02-6404-4454,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1387417961,파티세리소나 2호점,https://m.place.naver.com/restaurant/1972446082
641,11,27264276,퍼블릭맨션,서울 양천구 목동 324-55,서울 양천구 등촌로 154,02-2654-6695,카페,음식점 > 카페,http://place.map.kakao.com/27264276,퍼블릭맨션,https://m.place.naver.com/restaurant/37797737
642,12,758470503,스타벅스 목동역점,서울 양천구 신정동 900-10,서울 양천구 목동로 203,,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/758470503,스타벅스 목동역점,https://m.place.naver.com/restaurant/1877730326
643,13,2105594814,카페꼬숩,서울 양천구 신정동 128-112,서울 양천구 신목로4길 1,02-2653-2249,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/2105594814,카페꼬숩,https://m.place.naver.com/restaurant/1847765734
644,14,505681949,달다랗다,서울 양천구 신정동 1016-7,서울 양천구 은행정로6길 22,010-2062-3201,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/505681949,달다랗다,https://m.place.naver.com/restaurant/1100838835
645,15,939764391,도쿄빙수 오목교역점,서울 양천구 목동 405-284,서울 양천구 오목로 328,02-2644-6568,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/939764391,도쿄빙수 오목교역점,https://m.place.naver.com/restaurant/1217200183
646,16,1989650151,스타벅스 목동8단지점,서울 양천구 신정동 319-23,서울 양천구 목동서로 299,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/1989650151,스타벅스 목동8단지점,https://m.place.naver.com/restaurant/403861967
647,17,964935317,스타벅스 신월동DT,서울 양천구 신월동 52-14,서울 양천구 남부순환로 319,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/964935317,스타벅스 신월동DT,https://m.place.naver.com/restaurant/1145771354
648,18,1468196303,카페히든,서울 양천구 목동 406-122,서울 양천구 목동동로 222-6,070-8774-1774,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1468196303,카페히든,https://m.place.naver.com/restaurant/1492095548
649,19,1905255381,설빙 목동점,서울 양천구 목동 934,서울 양천구 목동동로 258,070-8883-0334,카페,음식점 > 카페 > 테마카페 > 디저트카페 > 설빙,http://place.map.kakao.com/1905255381,설빙 목동점,https://m.place.naver.com/restaurant/1082673983
650,20,256577644,카페화목토,서울 양천구 신정동 1008-12,서울 양천구 목동로11길 5,02-6403-1105,카페,음식점 > 카페,http://place.map.kakao.com/256577644,카페화목토,https://m.place.naver.com/restaurant/1545802053
651,21,926070592,스타벅스 목동10단지점,서울 양천구 신정동 324-7,서울 양천구 목동서로 401,,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/926070592,스타벅스 목동10단지점,https://m.place.naver.com/restaurant/1214386765
652,22,617333242,스타벅스 등촌역점,서울 양천구 목동 602-2,서울 양천구 공항대로 566,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/617333242,스타벅스 등촌역점,https://m.place.naver.com/restaurant/1741622747
653,23,1910467865,테디랩,서울 양천구 신정동 1024-1,서울 양천구 신월로36길 11,070-8722-4441,카페,음식점 > 카페,http://place.map.kakao.com/1910467865,테디랩,https://m.place.naver.com/restaurant/180489727
654,24,16095622,에프스토리,서울 양천구 목동 406-290,서울 양천구 오목로 321-5,,카페,음식점 > 카페,http://place.map.kakao.com/16095622,에프스토리,https://m.place.naver.com/restaurant/20389007
655,25,334882918,카페스페이스530,서울 양천구 목동 530-5,서울 양천구 목동중앙본로 122,,카페,음식점 > 카페,http://place.map.kakao.com/334882918,카페스페이스530,https://m.place.naver.com/restaurant/949856667
656,26,961605125,카페올리,서울 양천구 신월동 519-17,서울 양천구 오목로4길 15,,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/961605125,카페올리,https://m.place.naver.com/restaurant/1024507268
657,27,389160790,스타벅스 목동오목로점,서울 양천구 목동 406-4,서울 양천구 오목로 279,,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/389160790,스타벅스 목동오목로점,https://m.place.naver.com/restaurant/38563513
658,28,7961580,스타벅스 목동점,서울 양천구 목동 907-4,서울 양천구 목동서로 67,,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/7961580,스타벅스 목동점,https://m.place.naver.com/restaurant/11689838
659,29,277928483,라헬의부엌 목동점,서울 양천구 목동 406-28,서울 양천구 오목로 345,070-4121-1020,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/277928483,라헬의부엌 목동점,https://m.place.naver.com/restaurant/1954804535
660,30,1554012701,커피집 이공,서울 양천구 신정동 987-7,서울 양천구 오목로 204,,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1554012701,커피집 이공,https://m.place.naver.com/restaurant/1413978701
661,31,1973568744,투썸플레이스 목동하이페리온점,서울 양천구 목동 961,서울 양천구 오목로 300,02-2652-2388,카페,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/1973568744,투썸플레이스 목동하이페리온점,https://m.place.naver.com/restaurant/1251455007
662,32,1459148300,퀸즈브라운 목동역점,서울 양천구 신정동 989-10,서울 양천구 오목로46길 6,02-2604-8222,카페,음식점 > 카페,http://place.map.kakao.com/1459148300,퀸즈브라운 목동역점,https://m.place.naver.com/restaurant/1499134580
663,33,1898322959,비엔나커피하우스 목동7단지점,서울 양천구 목동 923-11,서울 양천구 목동서로 211,02-2655-1683,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1898322959,비엔나커피하우스 목동7단지점,https://m.place.naver.com/restaurant/1179075140
664,34,255158813,카페아리네,서울 양천구 목동 406-114,서울 양천구 목동동로 222-11,02-2648-5735,카페,음식점 > 카페,http://place.map.kakao.com/255158813,카페아리네,https://m.place.naver.com/restaurant/1595433165
665,35,265491129,젠틀카롱,서울 양천구 신정동 1007-11,서울 양천구 목동로 163,,카페,음식점 > 카페,http://place.map.kakao.com/265491129,젠틀카롱,https://m.place.naver.com/restaurant/1471372133
666,36,13049554,스타벅스 목동파라곤점,서울 양천구 목동 917,서울 양천구 목동서로 155,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/13049554,스타벅스 목동파라곤점,https://m.place.naver.com/restaurant/33646949
667,37,478112901,리모트,서울 양천구 목동 717-14,서울 양천구 목동중앙본로7길 34,070-8879-0401,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/478112901,리모트,https://m.place.naver.com/restaurant/1492600736
668,38,1664553439,투썸플레이스 남부지방법원점,서울 양천구 신정동 1009-15,서울 양천구 신월로 385,02-2607-2377,카페,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/1664553439,투썸플레이스 남부지방법원점,https://m.place.naver.com/restaurant/1410814595
669,39,360893773,프레쉬모먼트카페,서울 양천구 신정동 969-18,서울 양천구 중앙로46길 7,,카페,음식점 > 카페,http://place.map.kakao.com/360893773,프레쉬모먼트카페,https://m.place.naver.com/restaurant/1803200758
670,40,236144404,커피그레이드,서울 양천구 신월동 445-2,서울 양천구 중앙로51길 71,,카페,음식점 > 카페,http://place.map.kakao.com/236144404,커피그레이드,https://m.place.naver.com/restaurant/1779352101
671,41,20596704,이디야커피 오목교대학학원점,서울 양천구 목동 406-35,서울 양천구 오목로 319,02-2651-0511,카페,음식점 > 카페 > 커피전문점 > 이디야커피,http://place.map.kakao.com/20596704,이디야커피 오목교대학학원점,https://m.place.naver.com/restaurant/36948496
672,42,1744622139,투썸플레이스 신정네거리점,서울 양천구 신정동 1183-8,서울 양천구 중앙로 261,02-6952-9797,카페,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/1744622139,투썸플레이스 신정네거리점,https://m.place.naver.com/restaurant/1930159922
673,43,18694487,코나빈스,서울 양천구 신월동 961-4,서울 양천구 지양로 72,,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/18694487,코나빈스,https://m.place.naver.com/restaurant/31543041
674,44,26410047,스타벅스 목동7단지점,서울 양천구 목동 923,서울 양천구 목동서로 213,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/26410047,스타벅스 목동7단지점,https://m.place.naver.com/restaurant/36084538
675,0,1943025765,고양이정원,서울 강서구 개화동 559-49,서울 강서구 개화동로19길 18,02-2665-4507,카페,음식점 > 카페 > 테마카페 > 고양이카페,http://place.map.kakao.com/1943025765,고양이정원,https://m.place.naver.com/restaurant/38711752
676,1,1688973510,카페우드진,서울 강서구 마곡동 772-5,서울 강서구 마곡중앙6로 45,02-6052-0116,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1688973510,카페우드진,https://m.place.naver.com/restaurant/1745761834
677,2,16682720,고양이똥,서울 강서구 등촌1동 647-62,서울 강서구 공항대로59가길 13,02-6013-1281,카페,음식점 > 카페 > 테마카페,http://place.map.kakao.com/16682720,고양이똥,https://m.place.naver.com/restaurant/19748262
678,3,851969193,브루클린커피,서울 강서구 내발산동 652-1,서울 강서구 강서로52길 16,02-3664-5595,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/851969193,브루클린커피,https://m.place.naver.com/restaurant/1405122616
679,4,2117253986,헤리스헤이스,서울 강서구 마곡동 774-5,서울 강서구 마곡동로3길 26,010-8863-9532,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/2117253986,헤리스헤이스,https://m.place.naver.com/restaurant/1405015740
680,5,27417322,브런치팩토리,서울 강서구 마곡동 721-9,서울 강서구 마곡중앙로 36,070-4136-2631,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/27417322,브런치팩토리,https://m.place.naver.com/restaurant/36998239
681,6,1771238411,소장식물전,서울 강서구 공항동 66-60,서울 강서구 공항대로2길 36,,카페,음식점 > 카페,http://place.map.kakao.com/1771238411,소장식물전,https://m.place.naver.com/restaurant/1297963828
682,7,1445156015,광화문살롱,서울 강서구 등촌동 639-23,서울 강서구 공항대로45길 63,02-2668-3966,카페,음식점 > 카페,http://place.map.kakao.com/1445156015,광화문살롱,https://m.place.naver.com/restaurant/1286547065
683,8,650424536,어나더사이드,서울 강서구 내발산동 677,서울 강서구 강서로 318,02-3665-9877,카페,음식점 > 카페,http://place.map.kakao.com/650424536,어나더사이드,https://m.place.naver.com/restaurant/1582128660
684,9,1593193993,인라이크,서울 강서구 마곡동 348-3,서울 강서구 양천로30길 103,070-7789-3344,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1593193993,인라이크,https://m.place.naver.com/restaurant/1136400514
685,10,1294099295,광화문살롱 마곡나루점,서울 강서구 마곡동 757,서울 강서구 마곡중앙로 161-8,02-6989-8989,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1294099295,광화문살롱 마곡나루점,https://m.place.naver.com/restaurant/1952232520
686,11,837824252,고양이똥 3호점,서울 강서구 등촌동 655,서울 강서구 공항대로45길 30,02-2694-0285,카페,음식점 > 카페,http://place.map.kakao.com/837824252,고양이똥 3호점,https://m.place.naver.com/restaurant/19748262
687,12,470408699,스타벅스 화곡DT점,서울 강서구 화곡동 772-67,서울 강서구 등촌로 57,,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/470408699,스타벅스 화곡DT점,https://m.place.naver.com/restaurant/38667808
688,13,1433534125,스타벅스 마곡나루,서울 강서구 마곡동 759-3,서울 강서구 마곡중앙로 161-17,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/1433534125,스타벅스 마곡나루,https://m.place.naver.com/restaurant/1735972372
689,14,440767015,구도커피,서울 강서구 등촌동 565-18,서울 강서구 등촌로35길 121,02-6348-2460,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/440767015,구도커피,https://m.place.naver.com/restaurant/1245216430
690,15,1524391732,카페움플레이트,서울 강서구 마곡동 747,서울 강서구 마곡중앙1로 72,02-2662-5881,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1524391732,카페움플레이트,https://m.place.naver.com/restaurant/222025736
691,16,482613052,스타벅스 방화DT,서울 강서구 방화동 293-4,서울 강서구 방화대로 375,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/482613052,스타벅스 방화DT,https://m.place.naver.com/restaurant/1967951981
692,17,76277836,스타벅스 마곡사이언스타워R,서울 강서구 마곡동 727-500,서울 강서구 마곡동로 62,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/76277836,스타벅스 마곡사이언스타워R,https://m.place.naver.com/restaurant/1281592130
